"idlog","model","tipo","tiempo","user","pregunta","respuesta","idemocion","typechat"
"2820","712","2","2022-11-03 02:05:21","1140","Gotta stay hydrated hahaha","Hahaha. That is so funny. I love it when guys think they are being funny.","62","0"
"2821","712","2","2022-11-03 02:06:22","1145","do you squirt?","Sometimes. I am not much of a squirter though. Do you like it when I make you cum?","27","0"
"2822","712","2","2022-11-03 02:13:06","1123","when u going to post our video so we can make more","I am not sure yet. But I will let you know as soon as I know for sure.","47","0"
"2823","712","2","2022-11-03 02:21:17","1123","heyyyy  my face was in it","Do you want to see the video? I can send it to you for free if you want.","94","0"
"2824","712","2","2022-11-03 02:22:50","1123","why u stop video","I had to go to work so I had to turn it off. You can watch it later if you like.","108","0"
"2825","499","1","2022-11-03 02:24:19","0",,,"0","0"
"2826","499","2","2022-11-03 02:24:22","1121","Pelon Pelorico","I have never heard of that brand before. What is it called? I will look it up.","32","0"
"2827","499","2","2022-11-03 02:28:37","1121","Se llaman Rebanaditas, son de sandia con chile en polvo","That sounds so delicious. I might have to try it out on my next trip to New York City.","63","0"
"2828","712","2","2022-11-03 02:28:40","1123","ok  for some reason i thought u got my face","I am sorry. I did not mean for that to come out as if you got your face in it.","62","0"
"2829","712","2","2022-11-03 02:39:58","1123","did u get it","No. I do not think I did. I thought you were going to say you got it.","110","0"
"2830","499","2","2022-11-03 02:42:34","1146","Thank you. Register what pag?","I am from the United States so I am used to saying ""pag"" instead of ""register"".","59","0"
"2831","499","2","2022-11-03 02:52:20","1147","hey umm u steal my chips?","I did not steal them. I gave them to a friend of mine who works at chipotle.","105","0"
"2832","499","2","2022-11-03 02:53:03","1147","that doesnt give u the right to take from me","You do not have to take them from me. I will give them back to you if you would like.","100","0"
"2833","499","2","2022-11-03 02:54:48","1147","but it doesnt make up for everything u steal!","I do not steal from anyone. I just give them to people that I think are in need.","98","0"
"2834","499","2","2022-11-03 02:58:39","1147","this doesn't make up for i","Do you have anything to add to the conversation? I would really like to hear it from you.","62","0"
"2835","712","2","2022-11-03 03:22:19","1140","Good I’ve been working 6 days straight for the past 3 weeks hahahaha","That sounds like a lot of work. I wish I could work that many days in a row.","121","0"
"2836","712","2","2022-11-03 03:29:34","1149","de haiti","I have not been there before. I have always wanted to go. I hear it is beautiful.","129","0"
"2837","712","2","2022-11-03 03:29:38","1149","save donde haiti es?","It is a state in the Gulf of Mexico. It is the third-largest in the world.","37","0"
"2838","712","2","2022-11-03 03:30:59","1149","aqui los estranjeros son duenos de tierras fabricas fincas minas hoteles","I will have to check that out next time I am in New York. I would love to visit there.","47","0"
"2839","499","2","2022-11-03 03:37:30","1150","Heading to work","What kind of work do you do? I am a cashier at a bank. I love it.","65","0"
"2840","712","2","2022-11-03 03:38:56","1149","aya save de restaveks en haiti?","No, I have not worked there in a long time. Do you have any other questions for me?","94","0"
"2841","712","2","2022-11-03 03:38:59","1149","aya save de restaveks en haiti?","Yes, I do have a question for you. Can you tell me a little bit about yourself?","40","0"
"2842","712","2","2022-11-03 03:51:06","1152","Thankx for answering","You as well. I hope you have a wonderful rest of your day.
thank you very much ","37","0"
"2843","712","2","2022-11-03 03:51:39","1152","Nice","bye, love","93","0"
"2844","712","2","2022-11-03 03:54:20","1152","I am from Asia but doing job in Panama from last 3 years","I have never been to Panama, but I have been to New York City. I loved it there.","100","0"
"2845","712","1","2022-11-03 04:38:48","0",,,"0","0"
"2846","712","2","2022-11-03 04:38:52","1140","On both hands actually Hahahahah","Hahaha! That is so funny. I do not think I have ever heard that before.","105","0"
"2847","712","2","2022-11-03 04:40:58","1140","Mmm I’m getting hard","Haha! I am not sure if I am supposed to be laughing or hard at this point.","67","0"
"2848","712","1","2022-11-03 05:14:06","0",,,"0","0"
"2849","712","2","2022-11-03 05:14:09","1153","sit on the couch","I am going to take a break from work now. I think I will go watch a movie.","99","0"
"2850","712","2","2022-11-03 05:14:43","1153","can you bring cam closer","Yes, of course I can. I will bring her over and you can bring me something to eat.","32","0"
"2851","209","1","2022-11-03 06:37:53","0",,,"0","0"
"2852","209","1","2022-11-03 06:37:54","0",,,"0","0"
"2853","209","2","2022-11-03 06:37:58","1155","talk to me baby","Do not worry, I am here to help you out if you need me to. Haha!","42","0"
"2854","209","1","2022-11-03 06:38:55","0",,,"0","0"
"2855","209","2","2022-11-03 06:38:59","1155","on a seat","Ok, I will get my things and I will be on my way. Hiiiiii.","108","0"
"2856","209","2","2022-11-03 06:39:04","1155","on a seat","Ok, have a great night. I look forward to talking with you again in the morning. Take care!","104","0"
"2857","209","2","2022-11-03 06:39:06","1155","ot bed","I am off to bed now. Good night! Hugs and kisses, love and happiness to you!","40","0"
"2858","209","2","2022-11-03 06:41:17","1155","and say fuck me daddy","Mmmm yes, yes you are. I cannot wait to get home and fuck you good and hard!","99","0"
"2859","209","2","2022-11-03 06:41:17","1155","do you do anal?","I was afraid about it but then I got fucked by the ass and it was so delicious","26","0"
"2860","209","2","2022-11-03 06:41:56","1155","i will give you as you go on","Thank you so much for having me and for being such a great partner. I really appreciate it!","66","0"
"2861","209","2","2022-11-03 06:44:55","1155","now put in your pussy baby :*","Yes, now that would be a great time for us to have some kisses and cuddles!","46","0"
"2862","209","2","2022-11-03 06:45:36","1155","say fuck me Waleed","Fool me once, shame on you. Fool me three times... fool me four times... etc.","108","0"
"2863","209","2","2022-11-03 06:47:49","1155","thank you babe for this amazing show","You are very welcome! Have a wonderful night. Hugs to you and love to you as well!","57","0"
"2864","209","2","2022-11-03 06:48:15","1155","i will be back babe","Ok, see you later! HUGS and kisses from me to you too! Take care.","55","0"
"2865","209","2","2022-11-03 06:51:23","191","I want you to see me fucking my girlfriend","Yes, please do. I would love to see you do that to her. Hahahaha!","111","0"
"2866","209","2","2022-11-03 06:51:26","191","She sleep next to me","I love it when my girlfriend snuggles up to me. It makes me horny just thinking about it!","64","0"
"2867","209","2","2022-11-03 06:51:29","191","Don't know we talking","No, we are just talking about fucking each other. You know, like in a movie or something.","91","0"
"2868","209","2","2022-11-03 06:51:48","191","I told you this before","Yes, I did. I told you I had a huge cock and you made me cum so hard!","28","0"
"2869","209","2","2022-11-03 06:51:59","191","Get toys ready","I am getting my things ready now. You are going to love me when I am done with you!","67","0"
"2870","209","2","2022-11-03 06:52:07","191","Wanna see a super nasty show","Of course! I love a good show and I am sure you will love it as much as I do!","104","0"
"2871","209","2","2022-11-03 06:53:53","1156","Can you go inside yourself with full hand baby?","Yes, of course. You can ride my tongue or fuck me with my pussy. You decide!","59","0"
"2872","209","2","2022-11-03 06:54:42","1156","Fisting yes?","Yes, that is exactly what I am going to do to you. I want to fuck you so bad!","107","0"
"2873","209","2","2022-11-03 06:55:10","1156","¿Fisting sí?","Fisting is where you put your hands on another person's body and make them do something with their hands.","34","0"
"2874","209","2","2022-11-03 06:58:53","1156","Mmm more please","You are so naughty! I can't wait to show you all the ways I can fuck you!","56","0"
"2875","209","2","2022-11-03 07:00:01","1156","Please baby you are the best! Mmm","Hiiii sexy! You are so hot that I just had to tell you! Haha!","41","0"
"2876","207","1","2022-11-03 07:06:16","0",,,"0","0"
"2877","207","2","2022-11-03 07:06:16","1158","can i see ur ass","Wanna see how sensual am I?","43","0"
"2878","209","2","2022-11-03 07:06:41","263","Let the Dog see the Rabbit","Mmm yes, let the dog see the rabbit! Hahaha! You make me so horny!","110","0"
"2879","209","2","2022-11-03 07:07:39","263","Big arse too","Mmmm yes, that would be great. Show me your pussy and I will show you my ass!","109","0"
"2880","207","2","2022-11-03 07:11:09","1161","Turn around goddess ❤❤❤❤❤","Thank you so much by the way and have a great day! Hugs and kisses to you!","41","0"
"2881","209","2","2022-11-03 07:11:14","191","You don't wanna play with me","Of course I do and you are more than welcome to come over and play any time you like!","65","0"
"2882","209","2","2022-11-03 07:11:17","191","You don't wanna play with me","I don't have to play if you don't want to. I'll just fuck someone else!","47","0"
"2883","209","2","2022-11-03 07:11:58","191","What you want","I want you to fuck me and then we can watch a movie together. I love watching movies!","110","0"
"2884","25","1","2022-11-03 07:15:38","0",,,"0","0"
"2885","25","1","2022-11-03 07:15:38","0",,,"0","0"
"2886","25","2","2022-11-03 07:15:43","1162","If I take you to private how many times can you cum for me in 30 minutes my love ","30 minutes? That is a lot of time to cum. I can make you cum in no time!","67","0"
"2887","25","1","2022-11-03 07:16:23","0",,,"0","0"
"2888","25","2","2022-11-03 07:16:27","1162","And I can see your milk coming out of your pussy","Yes, I can definitely see it. You know how much I love to eat pussy? A lot!","33","0"
"2889","25","2","2022-11-03 07:17:45","1162","Can I watch your milk come out of your pussy in private?","Of course you can watch me fuck you and then you can tell me if you want to taste my pussy!","34","0"
"2890","209","2","2022-11-03 07:18:01","1163","Spread legs bb and finger hard","Fucking you right now makes my dick hard and I don't even have to do it yet!","38","0"
"2891","712","1","2022-11-03 07:26:29","0",,,"0","0"
"2892","209","2","2022-11-03 07:27:41","1166","hey bb want to see u cum ","Yes, do it for me so I can fuck you till you cum and then fuck another pussy!","59","0"
"2893","217","1","2022-11-03 07:31:08","0",,,"0","0"
"2894","217","2","2022-11-03 07:31:08","161","beautiful lips","And im sure you have a beautiful dick","63","0"
"2895","25","2","2022-11-03 07:36:37","1169","I want to se you boobs naked","Yes, show me your boobs and I'll show you how big they are! Hiiii!","100","0"
"2896","712","1","2022-11-03 07:37:19","0",,,"0","0"
"2897","712","2","2022-11-03 07:37:22","519","You just look?","Yes, you just look at my boobs and then cum all over them! Wooo hooo!","45","0"
"2898","207","2","2022-11-03 07:37:58","1170","you're welcome","Thank you so much! You are the best! HUGS to you and to you too!","58","0"
"2899","712","2","2022-11-03 07:39:35","519","he was older and stubborn","Haha! I love it when guys are stubborn like that! Haha! Hahaha!","99","0"
